# Bullinger	Heinrich
# Bullinger	Heinrich sen
# Bullinger	Heinrich jun
#	Perusinus	Petrus
#	Pfalz	s.n.
#	Pfeiffer	Jakob
#	Pfister	icolaus
#	PfisterArtopoeusBaling	s.n.
#	Pflüger	Alexander
#	Philippicis	Elias UVu
#	PiIkington	James
#	Pilkington	James
#	Pinci	p JohLnn s
#	Pincier	Hermann
#	Pincier	Johannes
#	Pincier	Joäknnes
#	Pineier	Johann
#	PinslerVinslerus	Josua
#	Pistorius	Thomas Ulrich
#	PlanQon	Plane ins Guillaume
#	Platter	Felix
#	Polnlit	Reichstag Sejm
#	Pontiisellla	Johannes
#	Pontisetla	Johannes
#	Poppius	enso
#	Postelus	Wilhelm
#	Poullain	Polanus Valoren
#	Prazmowski	Andreas
#	Professoren	s.n.
#	Qessner	Conrad
#	Qhristoph	Pfalzgrqf
#	Qmtl	Edmund
#	Quadrio	Ludwig
#	QuadrionLudwig	s.n.
#	Radziwill	Nikolaus
#	Ramp	Ezechiel
#	Ramus	Pierre
#	Rappelt	st ein Anna AlexaM
#	Rappeltstein	Anna Alex
#	Rappoltstein	Anna
#	Rappoltstein	Anna Alex
#	Rappoltstein	Anna Alexamd
#	Rappoltstein	Egenelf
#	Rappolttfstein	Anne lAexv
#	Ratgeb	Hans
#	Renatus	Camillus
#	Renatus	Gamillus
#	Renty	ACnneltCgna
#	Rftbriciup	Johannes
#	Rgppeltstein	Anna
#	Rhen	s.n.
#	Riege	r Jakob
#	RietmülerMyiagrius	Jäkel
#	Riieger	Jakob
#	Riier	Jakob Grübel Sebastian
#	Riijger	Jakob
#	Roding	Nikolaus
#	Roll	Nikolaus
#	Rollius	Nikolaus
#	RolljLus	Nikolaus
#	Rosenstock	Hans
#	Rufcer	Jäkel
#	Ruinelfa	todratc
#	Ruser	Jakob
#	Rust	Thüring
#	Rxjger	akob
#	Rüer	akeb
#	Rüger	Jacob
#	Rümlang	s.n.
#	Rümlang	Eberhard v
#	Rüssel	Francis
#	Sailer	Eaphael
#	Sailer	Ger
#	Sailer	Gereo
#	Sailer	ereon
#	Sali	s Friedrieb von
#	Salier	Gereon
#	Salier	Simom
#	Salier	Wolf
#	Salis	Friedrieh Tenn
#	Salis	Herkules
#	Salser	Simon
#	Santerentianus	Julius
#	Santerrentianus	Julius
#	Sarnicki	Stanislaus
#	Sarnieki	Stanilaus
#	Sarnlckl	Stanislaus
#	Sastick	Stanislaus
#	ScStus	elberger
#	Scalich	Paul
#	Scalichius	Paulus
#	Schaf	Ihauser Geistliche
#	Schaffhauser	wietHehe
#	Schald	Jost
#	Schankwitz	Marcel Dietrich
#	Schatter	Rajkdo
#	Schatter	Rande
#	Scheaek	Mathias
#	Scheid	Matthias
#	Schemck	Mathias
#	Schenck	Mathais
#	Schenckius	Mathias
#	Schenek	Mathits
#	Schenek	Matthias
#	Schenk	Httkw
#	Schenk	Mathias
#	Scher	Peter
#	Schertlin	ebaäbian
#	Scheuch	Mathias
#	Schidler	Mathais
#	Schidler	Mathias
#	Schiller	Gervasius
#	Schiüs	selbeger Gabrdl
#	Schlegel	Johannes
#	Schmid	Sebastian
#	Schmier	Fridolin
#	Schmutz	lexandeiYhncL
#	Schneeberger	Anton
#	SchnyderSartoriusAbraham	s.n.
#	Schnöder	Peter
#	Schone	s.n.
#	Schultheiss	und Rat
#	Schurmeister	Benedikt
#	Schädler	Isaak
#	Schöpf	Thomas
#	Schöpf	ThqtiBs
#	Schöpflus	Thomas
#	Schüler	Fridolin
#	Schüler	Gervaisins
#	Schüler	Johannes
#	Schüler	Paul
#	Schüler	Paulus
#	Schüler	ervasius
#	Sdller	Gereon
#	Sechelles	s.n.
#	Seebach	Gregor
#	Seemann	Maximilian
#	SeesxBB	s.n.
#	Seheaek	Mathias
#	Sehemek	Mathias
#	Sehende	Mathias
#	Sehenk	Matthias
#	Seiender	Dionysius
#	Seiler	Baphael
#	Seiler	Goorgf
#	Seils	Friedrich tob
#	Sekenjtfk	Matthias
#	Serin	Leonhard
#	SerinSoerinus	Leonhard
#	Serniciua	Stanilaus
#	SfcSäP	heodor
#	Sfciser	Simon
#	Sibrlclus	Johannes
#	Sidall	Henry
#	Sigismundugust	s.n.
#	Simburger	Anton
#	Simler	Joslas
#	Simler	Josw
#	Simler	Rosias
#	Sindiques	und Sat
#	Skaricza	Mate
#	Sller	Johannes
#	Slnsier	Josua
#	SltiliSSs	Savld
#	SoMn	Laelius
#	Soain	Laelius
#	Sobias	s.n.
#	Soein	Laelius
#	Soiri	Laelius
#	Soletbwra	s.n.
#	Sonett	Franz
#	Sprüngli	Bernhard
#	SranSmüller	Johannes
#	Srfs	Gyi
#	Srindal	Edmund
#	SsILerGereon	s.n.
#	StGaller	Geistliche
#	StGaller	Predifger
#	StMalier	Prediger
#	Stancarus	Franelseus
#	Staniius	Stanislaus M
#	Steiger	Joh im
#	Steiger	Johanna
#	Steiger	Johannes

#	Stetten	Albm
#	Stetten	Begindizvn

#	Stetten	Oearg ren
#	Stetten	Reginavon
#	Stiller	Sebastian
#	Stipel	ins Christoph
#	Stockar	Benedikt
#	Stockarum	Benedikt

#	Strigel	Viktorin
#	Strigelius	Victor
#	Strigelius	Victorinus
#	Strlgellus	Vleter
#	Strumpf	Johannes Rudolf
#	Stuart	Guillaume
#	Stuart	Guillaume sieur
#	Stucki	Jojjann Wilhelm
#	Stucki	ohann Wilhelm
#	Stumpf	Johannes
#	Sturm	Johannes
#	Suier	Simon
#	Sulaer	Simon
#	Suleer	Simon
#	Sulz	er Simon
#	Sulzer	Simem
#	Sulzer	Simen
#	Sulzer	Simon Basler Geistl
#	Sulzer	Simon BaslerSeist
#	Sulzer	Simon J
#	Sulzer	Simonr
#	Sulzer	Sinion
#	Sulzer	Slaon
#	Sulzer	Ssen
#	Sulzer	imon
#	Susliga	Florili
#	Sylvio	Bartolomeo
#	Syndicques	und lat
#	Szadkowski	Andreas
#	Säst	Johannes
#	Söcin	Laelius
#	Söller	Gereon
#	Sülzer	Simon
#	TLtU	s.n.
#	Tadian	Joachim
#	TafZSis	Johannes und
#	Tafimus	Johannes und
#	Tafltuohannes	und
#	Tarnowski	Johannes
#	TbnAtre	s.n.
#	Tdherins	s.n.
#	TerTuoeV	TiamcoVi UtKinte
#	Tergerius	Petrus Paulus
#	Tfcyeaaeus	s.n.
#	Thamer	Theobald
#	Theodor	s.n.
#	Thoman	Heinrich
#	Thomann	Bregor
#	Thomann	Heinrich
#	Thomann	regor
#	Thqmail	Gregor
#	Thurn	Hans im
#	Thyenaeus	Odoardus
#	Tillmann	Samufcl
#	Tlllmanr	Samuel
#	Toann	Gregor
#	Tobi	s.n.
#	Tobias	Egli
#	Tobler	Felix
#	TofimlitsJohaimes	und
#	Tomtfann	Gregor
#	Torda	Txr
#	TorfporVe	eie
#	Tossanus	Daniel
#	Toto	Trncc
#	ToussaieJ	Daniel
#	Toxites	hcCt
#	Traber	Johannfes
#	Traheron	Bartholomew
#	Trüber	Brimus
#	Trüber	Priens
#	Trüber	Prieus
#	Trüber	Primus
#	Tscharner	Hans
#	Tschudi	Aegidius
#	Turaer	William
#	Turrianus	Hieronymus Flurs
#	Gräfin  Katharina
#	Ugonibus	Johannes Andreas
#	Ulstetter	Johannes
#	Uokx	s.n.
#	Usteri	Heinrich
#	Utenhove	s.n.
#	Utenhove	Jan J
#	Utenhove	Jan dH
#	Uterihove	Jan
#	VAübespine	Bassefontaine
#	VTadian	Joachim
#	VacLian	Joachim
#	Vadian	s.n.
#	Vadiari	Joachim
#	Velsius	Just
#	Veneta	Johannes
#	Venetacher	Petrus
#	Venetscher	Peter
#	Venetscher	Petrus
#	Venetz	s.n.
#	Vergeri	Aureli o
#	Vergerio	Pietro P
#	Vergerius	Petras Paulus
#	Vergerius	Pietro Paolo
#	Vergerlus	Petrus Paulus
#	Vermigli	Feter Martyr
#	Vermigli	Martyr Peter
#	Vermigli	Petrus artyr
#	Vermigli	Pietro
#	Vgdian	Joachim
#	Vietor	Heiner ich
#	VigierJLusj	s.n.
#	Vincent	Antoine
#	Viret	eter Pierre
#	Vitrelin	Alexander
#	Vitrelinus	Alexander
#	VkAdi	s.n.
#	Vogel	AvienusJakob
#	Vogler	Jehaaae
#	Vogler	Johann jun
#	Vogler	Johannes jun
#	Vogler	Joitannes
#	Vogt	Simpert Büeger Jakob
#	Vogt	Sinprecht
#	Vogt	Sintpert
#	Vogt	Slmprecht
#	Volmar	Mechior
#	Vorgerio	Plefl Paolo
#	Vorgerius	Petrus Paulus
#	Vudian	Joachim
#	Vurvfcc	s.n.
#	Vädian	Joachim
#	Völmar	Melchior
#	WSüller	Jörg
#	WaUs	Vlf
#	Waidnerus	Wolfgang
#	Walderykonrad	s.n.
#	Warhaffte	äqgschrifft der
#	Waydner	Wolfgang
#	Wbis	s.n.
#	Wblser	Hans
#	Weidner	Wolfgang
#	Welf	Heinrich
#	Welser	IMllpp
#	Wetzer	Martin
#	Weydner	Wolfgang
#	Wibume	Percival
#	Wiburae	Percfval
#	Wichser	Ludwig
#	Widner	Wolfgang
#	Wigand	Happel
#	Wihsamer	BaptJohannes
#	Willi	Stephan
#	Willock	John
#	Wimpfer	Georg
#	Winterthur	Schultheiss
#	Winzürn	Johannes
#	Wisamer	Bapt Johannes
#	Wisamer	Baptist Johannes
#	Wisamer	Eapt Johannes
#	Wisamer	Johann Baptist
#	Wisanier	Bapt Johannes
#	Wisseaburg	Wolfgang
#	Wissembmrg	s.n.
#	Wissemburg	Wolfgang
#	Wissenburg	olfgang
#	Wisseribmrg	Wolfgang
#	Wissjlirg	Wolfgang
#	WitgenSatein	Ludwig ron
#	Witgensteih	Ludwig yea
#	Withers	George
#	Witter	BeeL
#	Witter	Johanne KouraA
#	Wittgenstein	Ludwig Gf
#	Wittgenstein	Ludwig veaa
#	WlsiaDurg	Wolfgaag
#	WlssentilpCg	Wolfgang
#	Wner	Georg kJ
#	WoMa	s.n.
#	Wolf	Abraham
#	Wolf	Heinrich
#	Wolf	Kaspar
#	Wolfhard	Ulrich
#	WrdesiusStanislaus	s.n.
#	WtiüS	s.n.
#	WvllC	Voll
#	Wäidner	Wolfgang
#	Wülier	Jörg WiUr
#	Wüller	Georg VIW
#	Wüst	Turpilius Klaus
#	Xher	Hans
#	XylandeVy	s.n.
#	Yadian	Joachim
#	Yergerio	Pier Paolo
#	Yergerius	Petrus Paulus
#	YmujU	s.n.
#	Zabricius	Johannes
#	Zacius	Simon
#	Zanchi	GirolamoHieronymus
#	Zanchi	Hiereaiae
#	Zanchi	Hierenime
#	Zanchi	Hieronimus
#	Zanchi	Hieronino
#	Zanchi	Hieronymo
#	Zanchi	HieronymusGirolamo
#	Zanchi	Hleronimo
#	Zanchi	Hleronlmo
#	Zanchijus	Hieronymus
#	Zanchius	Hieronymus
#	Zanchl	Hierenim
#	ZanchlHleronymuis	s.n.
#	Zanchus	Hieronymus
#	Zanehi	Hieronimo
#	Zanehi	Hieronimus
#	ZanehiHieronim	s.n.
#	ZanehiHieronymus	s.n.
#	Zanehl	Hleroniao
#	Zcius	Simon Zak
#	Zehender	Eudwig
#	Zehender	Hans
#	Zehender	Samuel
#	Zehender	ana
#	Zehnder	Samuel
#	Zeitung	s.n.
#	Zemliws	Lajjfentius
#	Zeuch	Hieronymus
#	ZfcW	s.n.
#	Ziegler	Ambrosius
#	Ziegler	Hans
#	Ziehender	Ludwig
#	Zirler	Cirlerus Stephan
#	Ztff	s.n.
#	ZtrU	s.n.
#	Zuleger	Wenzeslav
#	ZurMuaden	Nikolaus
#	Zurkinden	Nikolaus
#	Zurkinden	Zerintes
#	Zurkinen	Hikiilaus
#	Zwei	Stücke Wolfgang
#	Zwick	Konrad
#	Zwinger	Theodor
#	Zwingli	Ulri chHuldrych drrd
#	Zürcher	s.n.
#	Zürcher	Examinatoren
#	Zürcher	Kirche
#	Zürcher	irche
#	Zürich	s.n.
#	a Ibriciug	Johnne
#	a dedi	fcovre
#	a von ä	u r g uA tr H  k b
#	aSrcius	Johannes
#	aUait	s.n.
#	aapeli	Ulrich
#	abrics	Johannes
#	achofen	Mathias
#	afJrfcius	Johannes
#	affir	Johannes
#	afler	Johannes
#	aidner	Wolfgang
#	aiiuturum	talem imperatorem
#	ainard	Augustin
#	alYer	s.n.
#	alfrieius	Johannes
#	alrin	Johannes
#	also	in höchster lieb und früntschafft
#	ampell	Ulrich
#	anehi	Hleronlme
#	aogeorg	Thomas
#	aogeorgus	Thomas
#	aricius	Johannes
#	atiier	Johannes
#	bell	Johann
#	benschmid	Kasper
#	bretius	Christoph
#	bricius	Johannes
#	bringt	folgende Beilagen
#	cSlLus	s e lb e rc e r
#	cfienck	Mathias
#	cfikowski	Stamislaus
#	dailer	Gereon
#	dajicJc	s.n.
#	de Bellilvre	Jean
#	de Bellilvre	Pomponne
#	de Bellivre	Pomponne
#	de Belliävre	Pomponne
#	de Bellièvre	s.n.
#	de Bellièvre	Pemponne jLc
#	de Bellièvre	Poaponne Jie
#	de Bellièvre	Pompinie u
#	de Bellièvre	Pompone
#	de Bellièvre	Pomponie le
#	de Bellièvre	Pomponje
#	de Bellièvre	Top
#	de Bellièvre	Towponrxe deJ
#	de Bellièvre	fiede
#	de Bellièvre	äW üe
#	de Bourbon	Henri
#	de Bourbpn	Henri
#	de Cambrpy	Jean Jacques
#	de CiMibray	Jean Jacques
#	de CognelsJ	Antoine
#	de Coligay	Gaspard
#	de Cond	Louis I  Bourbon
#	de Cämbray	Jean Jacques
#	de Gambray	Jean Jacques
#	de Gambrsy	Jean Jacques
#	de Grantrye	Hwr
#	de Grantrye	Pierre
#	de MoizLet	Museau Antoine
#	de Morelet	Museau
#	de Mus	eau Antoine Morelet
#	de Museau	Moreiet
#	de Museau	Morelet
#	de l'Aubespine	Jean Jacques
#	de l'Aubespine	Sebastiah
#	dieKopie	s.n.
#	dirler	Stephan
#	drfitpin	s.n.
#	du Fralsse	Jean
#	du fahr	i  s Johannes
#	dziwil	Nikolaus
#	ealinus	Laurentius
#	eesr	Wittgenstein Ludwig
#	egaet	Matihieu CSoWn
#	eignet	Mathieu
#	eignet	Matthieu
#	eodor	s.n.
#	erohanes	s.n.
#	erwähnten	Espectanten sind
#	esfpnan	Johannes
#	essler	Josua
#	euvUUuu	Fim
#	ever	Thomas
#	fKMi	Edmund
#	fSnLA	UCUul
#	fSülear	Benedikt
#	fcasdorfer	Paul
#	fctxAA	s.n.
#	fefailer	Johannes
#	fegfS	Tobias
#	feohensax	Ulrich Philipp v
#	fepi	Ibia
#	ffaidner	Wolfgang
#	ffgll	Tobias
#	ffijjl	naiiB Samuel
#	ffowski	Paul
#	fiadziwill	s.n.
#	fiftf	s.n.
#	finaler	Josua
#	firner	Johann Konrad
#	fiter	s.n.
#	fiur	s.n.
#	flrT	o W J
#	frasfus	Thomas
#	ftjäSB	s.n.
#	ftur	Je SecVeAlei
#	fuirfschli	Johannes
#	fäüJ	s.n.
#	geitin	Wilhelm Vale kn
#	gftWias	s.n.
#	iGer	Johann Conrad
#	iafer	Johannes
#	iaäcowski	Andreas
#	ichinger	s.n.
#	ichinger	Christoph
#	ieRolljius	Nicolaus
#	ieivre	s.n.
#	iela	tieodor
#	ifoiensax	Ulrich Philipp
#	iiretus	Chfcifctoph
#	ijraiie	s.n.
#	ilate	r Johannes
#	imburger	Anton
#	imer	Johann Konrad
#	ipeCambray	Jean Jacques Je
#	itri	s.n.
#	iäanchi	Hieronymus
#	iülTer	Johannes
#	jGoignet	Mathieu
#	jTirler	Stephan
#	jaieim	OtteJ
#	jasfus	Johannes
#	jcteaasi	Johannes
#	jfabricius	Johannes
#	jfearno	Stanislaus
#	jkelitV	s.n.
#	jpller	Johannes
#	jsJllP	s.n.
#	jtusculus	Wolfgang
#	kenulus	Scipio
#	klarerAmbrosius	s.n.
#	ktVA	s.n.
#	lAobias	s.n.
#	labrieins	Joh nes
#	labrieius	Joknnes
#	lallimer	eimrieh
#	larcuard	Blaise
#	larel	Wilhelm
#	lasius	Johannes
#	lcPel	schwiler Margareta
#	lechlin	Johann
#	leehlia	Johannes
#	lerter	Johannes
#	lflH	Dohami Konrad
#	liger	S Jakob
#	llanrer	Ambrosius
#	llcponlus	Martin
#	llsWrthttc	s.n.
#	loclfenckius	Mathias
#	lohensax	Johann Philipp
#	luiier	Johann Baptist
#	lycosthenes	Eonrad
#	läier	Georg
#	mTwufg	Haas Radelf
#	nallar	Johannes
#	neih	s.n.
#	ochetel	Bernardin
#	ognet	Matt hi eu Mo
#	olgnet	Matt hi eu v
#	ompägnie	des Fast
#	ospilnian	Johannes
#	ospinlan	Johannes
#	otman	François
#	otomannus	Franciscus
#	otvvnf	s.n.
#	ovtlUV	VaUW
#	oäensax	JohannPhilipp
#	perius	Andreas
#	poignet	Matthieu
#	poignetfc	Matthieu
#	rancmüller	Höheres u h
#	sSiler	Gereon
#	sSiler	Raphael
#	scriptorum	praeter graecos et orientales in
#	tYns	Sclpio
#	teaftMk	Klaus TO
#	teiera	Charles
#	tenhove	Johannes
#	teti	Jehan Kenrad
#	tfimeif	Johann Konrad
#	tfolgaet	MathieuX
#	tiaäär	Benedikt
#	titLkewski	Stanislaus
#	tjavaeir	Ludwig
#	trimer	Jehamn Kemrad
#	ttiSte	tolef
#	ttnsir	s.n.
#	tähuito	rfrirern cJLa Aoter
#	uaaar	Gallua
#	uarivono	Thoaaso
#	uilljjuger	Hans Rudolf
#	ulzer	Simen
#	ursinus	acharias
#	uslLts	s.n.
#	uufiinger	Hans Rudolf
#	vStetten	Georg
#	vampeil	Ulrich
#	vohi	DetckVxpt
#	von Anna	Alexandria  Happold
#	von Bürgermeister	und Hat
#	von Bürgermeister	und Rat
#	von C	Salis Frieditch
#	von Cox	Richard Bischof
#	von Die	Märtyrer  Lyon
#	von Dieebach	Nikolaus
#	von Diesbach	Nikiaus
#	von Diesbach	Niklaus
#	von Dlesbach	Niklaus
#	von Edikt	StGermain en
#	von Egenolf	Rappolstein
#	von Ellerbach	Madl
#	von Ellerbach	Madlena
#	von Erlach	Hans Rudolf
#	von Fankraz	Freiberg
#	von FolkersVlm	Friedrich
#	von Freib	erg Wilhelm
#	von Freiberg	Fankraz
#	von Friedrich	der Pfalz
#	von Ge	org  Württ emberg
#	von Gei	st liee  Lyon
#	von Geistlich	Mülhausen
#	von Georg	s.n.
#	von Georg	Stetten
#	von Georg	Wüfctemberg
#	von Georg	Württemberg sen
#	von Georg	ffürtt embeng
#	von Graf	Georg
#	von H	Ballwyl Hartmann
#	von Halwyl	Hartmann
#	von Hartmann	Hallwyl
#	von Hartmann	Jtallwyl
#	von Hehensax	yPhilip
#	von Hessen	Philipp
#	von Hessen	Wilhelm
#	von Hirten	Georg
#	von Hkllwil	Hartmann
#	von Hövel	Otto
#	von Jalis	Friedrich
#	von Justin	Gräfin  Lupfen
#	von Justina	Lupfen
#	von Justine	Lupfen
#	von Kirche	s.n.
#	von Kunheim	Eberhard
#	von L	Heidealcvöhristoph
#	von Laubenberg	Hans Wilhelm
#	von Letoald	Balthasas
#	von Lupfen	Justine
#	von Mftlynen	lAxdwiB
#	von Märtyrer	Lyon
#	von Mülgmen	Beat Ludwig
#	von Mülinen	Beat Ludwig
#	von Müljrnen	Beat Ludwig
#	von Niki	aus  Diesbach
#	von Nikolaus	Starkenburg
#	von Rappoltstein	Anna A
#	von Rappoltstein	Maria
#	von Salis	Johann  lubsmauuA
#	von Schauenstein	Remigius
#	von Schulherren	s.n.
#	von Schultheiss	und Rat
#	von Schwendi	Lazarus
#	von Seen	Georg
#	von Starkeriburfe	Nikolaus
#	von Synode	Pihczow
#	von Synode	Pinczöw
#	von Ulm	Johannes Konrad
#	von Ulrich	Philipp  Hohen
#	von Wfön	Georg
#	von Wied	Hermann
#	von Wilhelm	Bernhausen
#	von Wilhelm	Hessen
#	von Wilhelm	Hessen Landgrai
#	von Wilhelm	IV  Hessen
#	von Wilhelm	Landgraf
#	von Wittgenstein	Ludwig
#	von Wolfgang	Erlach
#	von WürtembergGeorg	s.n.
#	von afs	Friedrich
#	von aufis	riedrich
#	von dessen	Philipp
#	von eWen	Georg
#	von f	Hessen Wilhelm
#	von für	die Umdatierung
#	von t	Salis Friedrich
#	zSio	s.n.
#	zSäiiS	s.n.
#	zjSirler	Stephan
#	ztoiSff	s.n.
#	zum Lama	Hieronymus
#	zum Lamm	Hieronymus
#	älLer	Johannes
#	ävax	FxretiJ
#	öleer	Johannes Kenrad
#	öoignet	Mathieu
#	üareuard	Halse
#	üfjer	Jakob
#	ülaer	Johann Conrad
#	ülier	Johann Kenrad
#	üontus	Chri stophoijusj
#	ütenhove	Johannes
#	ütfi	er Johannes
#	Achatius	Israelin
#	AdelKirche	und alle
#	Adlischwiler	s.n.
#	Adlischwiler	jun
#	Ambr	Blarer
#	Babrieius	Johannes
#	Bacher	Konrad
#	Badziwill	s.n.
#	Badziwill	Nikolaus
#	Baidinger	Hans Rudolf
#	Balet	Wolfgang
#	Baljhasar	yen Karpfen
#	Bbchetel	Bernardin
#	Bernenf	BielChur
#	Bftldi	Joachim
#	Bing	Simon
#	Bischofszell	s.n.
#	Blamrer	Anbreslma
#	Blarer	s.n.
#	Blarer	A bresius
#	Blarer	A brsius
#	Blarer	A orosius
#	Blarer	Ambro sius
#	Blarer	Ambrosius v
#	Blarer	Augustin
#	Blarer	Imbrosius
#	Blarer	trosius
#	Bluntschli	Johannes
#	Bochetel	Beraardin
#	Boner	Johannes
#	Borgen	s.n.
#	Borrhaue	artin
#	Borrhaus	Jetftin
#	Botrhaus	Martin
#	Bourbon	Louis
#	Brandmüller	Johannes
#	Brief	Doppelblatt fo
#	Brunner	Frid und
#	Bäldi	Michael
#	BärET	Adolf S
#	Bürgermeister	s.n.
#	Bürgermeister	Georg Mülle
#	Bürgermeister	UT flBT
#	Bürgermeister	etc
#	Bürgermeister	u Hab
#	Bürgermeister	und Bat
#	Bürgermeister	und Hat
#	CLkewski	Stanislaus
#	CZürcherSchweizer	s.n.
#	Cambray	Jean Jacques dej
#	Cassander	Georg
#	CeaIus	Georg
#	Christian	III
#	Christian	III König vor
#	Churer	Synode
#	Coverdale	Miles
#	Crotus	Hieronymus Pesca
#	Cruciger	Feli
#	Ctottjfs	Iac v
#	Cälyin	Johannes
#	Dammatter	s.n.
#	Dathenme	Petrus
#	Digitalisierungszentrum	s.n.
#	Dluska	Agnes
#	Dudith	Andreas
#	Dyov	u fLctb v
#	Eabrijrfcius	Johannes
#	Ebel	Heinrich
#	Ecclesiae	s.n.
#	EftipfShger	s.n.
#	Eggelius	Karl
#	Elgiobias	s.n.
#	Empfähgeijnixiger	Hans Rud
#	EmpfängstV	s.n.
#	EmpfäwSsmiiksiis	s.n.
#	EpaTi	e r J ohanne s
#	Erripfänger	s.n.
#	Eudolf	s.n.
#	Evangelischen	Stetten
#	FMlippvon	Hessen ax
#	Fabrcius	Johannes
#	Fabri	cius Jehannes
#	Fabri	eius Jhamae s
#	FabriTa	s.n.
#	Fabriaius	Hk nnes
#	Fabricius	s.n.
#	Fabricius	Jcjhnes
#	Fabricius	Jehamaes
#	Fahricius	s.n.
#	Fahrleime	JehmMüB
#	Fapbricius	Johannes
#	Fdrieims	Joknnes
#	Fericius	Johannes
#	Festenberger	s.n.
#	Festeriberger	Georg
#	Feza	Theodor
#	Finck	onrad
#	Firich	III vdPfalz
#	Fius	Johannes
#	Fraagois	s.n.
#	FrancisVSarl	s.n.
#	Franckrych	begärt zu wüssen
#	Franz	s.n.
#	Französische	italienisch
#	Frau	Waidner ntv
#	Friedrich	IIIvon der
#	Friedrich	Illvd Pfalz
#	Friedrich	v d Pfalz
#	FriedrichPfalzgraf	s.n.
#	FriedriclfPfalzgraf	s.n.
#	Froschauer	Christoph 
#	Froschauer	Christoph VJ
#	Fäsi	Oswald
des Gallars Nicolas
#	Gassander	G org
#	Gessner	Konrad
#	Ghralther	Rudolf
#	GjQien	Otto
#	Gleia	Otte
#	Gleia	Otto
#	Glelm	Otto
#	Grais	Johann
#	Grey	Henry
#	Griadal	Edmund Cox Richard
#	GrincEal	Edmund
#	Grindali	Edmuntf
#	Grindall	Edmund
#	Grynaess	Johann Jakob
#	Grübe	Sebastian
#	Gutachten	über
#	Gymper	Kaspar
#	Haab	Johannes
#	Hadziwill	s.n.
#	Haller	Hohannew
#	Hamas	Petrus
#	Hauser	Honrad
#	Hebmann	Ampelander
#	Heideek	Johann
#	Herdes	si anus Hardesheim
#	Herdessianus	Hardesheim
#	Herold	Michel
#	Hessen	s.n.
#	Hessen	Landgraf Philippvcc
#	Hessen	Philipp ven
#	HgEi	Tobias
#	Hiarer	Ambrosius
#	Hiller	ekanres
#	Hinwil	s.n.
#	Holdenaeer	Joqäet
#	Home	Riohard Kwv
#	Honu	Robert
#	Hooper	sich befindenden
#	Horm	RiyharcL X A
#	Hospinian	Schäme s
#	Hotaan	rangeis
#	Hsab	s.n.
#	HstLer	Johannes
#	Hubert	Honrad
#	Hägeli	Johannes
#	Hüsli	Hüsslin Rudolf
#	IAfJ	s.n.
#	ISHMELes	Zürichbiets
#	ISSIISIP	KoitiMMB f
#	Italienische	Seietliche
#	JSag	Maximilian
#	Jacobus	Heraclides Despcita
#	Jesaias	s.n.
#	Jlifu	JpIfiA
#	Jordan	Spithek
#	Jullinger	Hans Rudolf
#	Junker	s.n.
#	Jupg	Johannes
#	Kambli	Johannes
#	Keller	Georg
#	Kessler	Samuel
#	Kirchen	und eistliehe
#	Kirchenräte	der Chur
#	Kiszka	Johannes
#	Kleinpolen	s.n.
#	Kleinpolnische	Senioren
#	Krens	Hieronymus
#	Kriegen	in der Eydtgno
#	Krug	Kaspar
#	Lasicki	Johannes
#	Laubenberg	Hans Wilhelm vozj
#	Laubenberg	Johann Wilhelm
#	Lehwald	Balthasar
#	Lelio	Sozzini
#	Lentulo	Scipio
#	Liemanfcaas	Fraaeiseus
#	Lindau	s.n.
#	Lisnaninus	Franciscus
#	Lngsen	für ThErastus
#	Lochmann	Heinrich
#	Lsmanninus	Franciscus
#	MCfcer	Hans Rudolf
#	MJoadl	s.n.
#	Maeonius	Oswald
#	Mailand	s.n.
#	Mainardi	Augustin
#	MartiAretius	Benedikt
#	Melanchthpn	Philipp
#	Mflgr	Rudolf
#	Mieer	Hans Rudolf
#	MlBSfccr	Hans Rudolf
#	Moldau	und Walachei
#	Mtmrn	jfr tr iN
#	Myconius	Oswald Suizer
#	Müller	Georg Jörg
#	Neujahrsgeschenke	s.n.
#	Nägeli	Schultheiss
#	Oassander	Georg
#	Oeistliche	iv k u
#	Oheimski	Martian
#	Ostrorog	Stanislaus
#	Otto	s.n.
#	PJauser	Johannes Sebastian
#	Pabricius	Johannes
#	Paul	s.n.
#	Pellikan	Konrad
#	Peyer	Alexander
#	Pfalzgraf	Friedrich
#	Pfalzgraf	an Rhein
#	Pfalzgraf	u Willi v Hes
#	Pineier	Johannes
#	PnTH	tn Twkiiwe
#	Polen	s.n.
#	PolenHerren	uGeistliche
#	Pornaxius	Leonardas
#	Pournas	Leonard
#	Prediger	in Chur u
#	Propst	und Kapitel des
#	RadziwiH	Nikolaus
#	Rappoltstein	Egvon
#	Saldi	Jeaehin
#	Sandys	dwin
#	Schürmeister	Benedikt
#	Seemann	Georg
#	Selisnger	Hans Rudolf
#	Senaventura	ren Brunn
#	Senioren	der Kirchen
#	Seza	Theodor
#	Sieber	Bnseb
#	Sieler	Josias
#	Sigismund	August
#	Simler	Peter
#	Skalich	Faul
#	SlfirSobias	s.n.
#	Soerinus	Leonhard
#	SruSnerFonteius	Fridolin
#	Staatsmänner	s.n.
#	Stadler	Jörg
#	Statthalter	und
#	Steiger	Hans Rudolf
#	Stephan	Andreas
#	Strifoelius	Victorinus
#	Stuck	Johann Wilhelm
